oshpd_id,facility_name,"license_number
","facility_level
",dba_address,dba_city,dba_zip_code,county_code,county_name,er_service_level,"total_beds
",facility_status,"facility_start_date
","license_type
",license_category,latitude,longitude
406300998,WORLDWIDE HOSPICE CARE,550003426,Parent Facility,12235 BEACH BLVD,GARDEN GROVE,92841,30,ORANGE,Not Applicable,,Open,3/10/2018,Home Health Agency/Hospice,Hospice,33.78415,-117.99303
406301002,"BLUE WATER HOSPICE, INC.",550003577,Parent Facility,10568 MAGNOLIA AVE.,ANAHEIM,92804,30,ORANGE,Not Applicable,,Open,7/8/2018,Home Health Agency/Hospice,Hospice,33.80924,-117.97569
406301003,"HEARTEN HOSPICE CARE, INC.",550003552,Parent Facility,12235 BEACH BLVD,STANTON,90680,30,ORANGE,Not Applicable,,Open,6/16/2018,Home Health Agency/Hospice,Hospice,33.78415,-117.99303
406301004,"ATLANTIS HOSPICE, INC.",550003566,Parent Facility,1775 E. LINCOLN AVE,ANAHEIM,92805,30,ORANGE,Not Applicable,,Open,6/10/2018,Home Health Agency/Hospice,Hospice,33.84028,-117.89286
406301006,"ONE STOP HOSPICE, INC.",550003634,Parent Facility,800 S. BROOKHURST ST.,ANAHEIM,92804,30,ORANGE,Not Applicable,,Open,1/1/2017,Home Health Agency/Hospice,Hospice,33.82157,-117.95891
406301016,"SOLIDARITY HOSPICE CARE, INC",550003692,Parent Facility,1224 E. KATELLA AVE,ORANGE,92867,30,ORANGE,Not Applicable,,Open,1/1/2017,Home Health Agency/Hospice,Hospice,33.80909,-117.84037
406301237,"MEMORIALCARE HOME HEALTH, LLC",60000218,Parent Facility,23521 PASEO DE VALENCIA,LAGUNA HILLS,92653,30,ORANGE,Not Applicable,,Open,11/1/2009,Home Health Agency/Hospice,Home Health Agency,33.61091,-117.71266
406301296,"ORANGE COAST HOSPICE, INC.",550003548,Parent Facility,10568 MAGNOLIA AVE,ANAHEIM,92804,30,ORANGE,Not Applicable,,Open,6/16/2018,Home Health Agency/Hospice,Hospice,33.80924,-117.97569
406301311,"PINNACLE HOSPICE CARE, LLC",550003592,Parent Facility,4050 KATELLA AVE,LOS ALAMITOS,90720,30,ORANGE,Not Applicable,,Open,1/1/2017,Home Health Agency/Hospice,Hospice,33.80297,-118.06195
406301335,ST JUDE HOSPICE & PALLIATIVE CARE,550003409,Parent Facility,2461 E ORANGETHORPE AVE,FULLERTON,92831,30,ORANGE,Not Applicable,,Open,3/1/2018,Home Health Agency/Hospice,Hospice,33.85972,-117.88705
406301343,"PENTEC HEALTH, INC.",550004137,Parent Facility,333 CITY BLVD W,ORANGE,92865,30,ORANGE,Not Applicable,,Open,8/14/2018,Home Health Agency/Hospice,Home Health Agency,33.78668,-117.89452
406301344,ADVANTAGE HEALTH SYSTEMS,550003807,Parent Facility,151 KALMUS DR,COSTA MESA,92626,30,ORANGE,Not Applicable,,Open,1/1/2018,Home Health Agency/Hospice,Hospice,33.67269,-117.88212
406301345,WESTERN HORIZON HOSPICE AND PALLIATIVE CARE INC.,550003731,Parent Facility,23591 EL TORO RD.,LAKE FOREST,92630,30,ORANGE,Not Applicable,,Open,12/7/2018,Home Health Agency/Hospice,Hospice,33.61985,-117.70158
406301347,SPECIALIZED HOME HEALTH SERVICES,980001470,Parent Facility,2755 BRISTOL ST.,COSTA MESA,92626,30,ORANGE,Not Applicable,,Open,7/3/2018,Home Health Agency/Hospice,Home Health Agency,33.67364,-117.88907
406301359,"COMPASSIONATE CARE HOSPICE, LLC.",550003102,Parent Facility,17220 NEWHOPE ST,FOUNTAIN VALLEY,92708,30,ORANGE,Not Applicable,,Open,3/14/2019,Home Health Agency/Hospice,Hospice,33.71319,-117.92834
406301360,"ALLIANCE HOSPICE AND PALLIATIVE CARE, INC",550004527,Parent Facility,11770 WARNER AVE,FOUNTAIN VALLEY,92708,30,ORANGE,Not Applicable,,Open,11/15/2018,Home Health Agency/Hospice,Hospice,33.71601,-117.92461
406301361,"OCEAN VIEW HOSPICE, INC.",550003918,Parent Facility,800 S. BROOKHURST ST,ANAHEIM,92804,30,ORANGE,Not Applicable,,Open,7/11/2017,Home Health Agency/Hospice,Hospice,33.82157,-117.95891
406301376,MARY QUEEN OF ANGELS HOSPICE,550002897,Parent Facility,10990 WARNER AVE,FOUNTAIN VALLEY,92708,30,ORANGE,Not Applicable,,Open,11/26/2018,Home Health Agency/Hospice,Hospice,33.71624,-117.93735
406301421,ANITA HOME HEALTH INC.,550004417,Parent Facility,201 S ANITA DR,ORANGE,92868,30,ORANGE,Not Applicable,,Open,10/16/2018,Home Health Agency/Hospice,Home Health Agency,33.78592,-117.88116
406301426,"BRIGHTON HOSPICE AND PALLIATIVE CARE, INC.",550002787,Parent Facility,2751 E. CHAPMAN AVE,FULLERTON,92831,30,ORANGE,Not Applicable,,Open,1/2/2019,Home Health Agency/Hospice,Hospice,33.87434,-117.8815
406301462,"ADVOCARE HOSPICE, INC.",550003686,Parent Facility,900 N. BROADWAY,SANTA ANA,92701,30,ORANGE,Not Applicable,,Open,9/30/2018,Home Health Agency/Hospice,Hospice,33.75313,-117.86973
406301469,"FIRSTCARE HOSPICE, INC.",550003639,Parent Facility,900 N BROADWAY,SANTA ANA,92701,30,ORANGE,Not Applicable,,Open,9/7/2018,Home Health Agency/Hospice,Hospice,33.75313,-117.86973
406301474,"KAREMORE HOSPICE, INC",550004394,Parent Facility,1811 W KATELLA AVE,ANAHEIM,92804,30,ORANGE,Not Applicable,,Open,10/16/2018,Home Health Agency/Hospice,Hospice,33.80322,-117.94641
406301477,"ANITA HOSPICE, INC.",550004427,Parent Facility,201 S ANITA DR,ORANGE,92868,30,ORANGE,Not Applicable,,Open,11/9/2018,Home Health Agency/Hospice,Hospice,33.78592,-117.88116
406301480,"UNIFIED HOSPICE CARE, LLC",550004343,Parent Facility,7077 ORANGEWOOD AVE,GARDEN GROVE,92841,30,ORANGE,Not Applicable,,Open,8/16/2018,Home Health Agency/Hospice,Hospice,33.7956,-118.0097
406301509,"VALLEY OAKS HOSPICE, INC.",550003356,Parent Facility,1661 N RAYMOND AVE,ANAHEIM,92801,30,ORANGE,Not Applicable,,Open,9/11/2018,Home Health Agency/Hospice,Hospice,33.85816,-117.9068
406301517,KINDNESS CARE HOME HEALTH,60000482,Parent Facility,1220 HEMLOCK WAY,SANTA ANA,92707,30,ORANGE,Not Applicable,,Open,3/13/2019,Home Health Agency/Hospice,Home Health Agency,33.70973,-117.88385
406301542,LAKE FOREST HOSPICE,550004515,Parent Facility,22772 CENTRE DR,LAKE FOREST,92630,30,ORANGE,Not Applicable,,Open,1/23/2019,Home Health Agency/Hospice,Hospice,33.63146,-117.71705
406301552,ST. BERNARDINE HOSPICE CARE INC.,550003764,Parent Facility,6 VENTURE,IRVINE,92618,30,ORANGE,Not Applicable,,Open,1/12/2019,Home Health Agency/Hospice,Hospice,33.65955,-117.75336
406301553,VISION VIEJO HOSPICE SERVICES,550003754,Parent Facility,27281 LAS RAMBLAS,MISSION VIEJO,92691,30,ORANGE,Not Applicable,,Open,1/4/2019,Home Health Agency/Hospice,Hospice,33.56653,-117.66865
406301554,"SOUTH COUNTY HOSPICE, INC.",550003755,Parent Facility,539 N. FAIRVIEW STREET,SANTA ANA,92703,30,ORANGE,Not Applicable,,Open,1/5/2019,Home Health Agency/Hospice,Hospice,33.74982,-117.90407
406301564,"SOUTHERN STAR HOME HEALTHCARE, INC.",550004553,Parent Facility,1011 W LA PALMA AVE,ANAHEIM,92801,30,ORANGE,Not Applicable,,Open,2/14/2019,Home Health Agency/Hospice,Home Health Agency,33.84719,-117.93053
406301574,"CMS HOSPICE, INC.",550003261,Parent Facility,5100 E LA PALMA AVE,ANAHEIM,92807,30,ORANGE,Not Applicable,,Open,10/21/2017,Home Health Agency/Hospice,Hospice,33.85947,-117.80595
406301575,"WELLCARE SPECIALIST HOSPICE, INCORPORATED",550003808,Parent Facility,12630 BROOKHURST ST,GARDEN GROVE,92840,30,ORANGE,Not Applicable,,Open,3/14/2019,Home Health Agency/Hospice,Hospice,33.77932,-117.95835
406302109,VNA OF ORANGE COUNTY LLC  -PARENT,60000199,Parent Facility,2520 RED HILL AVE,SANTA ANA,92705,30,ORANGE,Not Applicable,,Open,6/17/1966,Home Health Agency/Hospice,Home Health Agency,33.70826,-117.84067
406304044,ST. JOSEPH HEALTH SYSTEM HOME CARE SERVICES,60000277,Parent Facility,200 W CENTER ST PROMENADE,ANAHEIM,92805,30,ORANGE,Not Applicable,,Open,11/21/2015,Home Health Agency/Hospice,Home Health Agency,33.83385,-117.91553
406304138,"LIVINGSTONE HOME HEALTH SERVICES, INC.",60000366,Parent Facility,"6301 BEACH BLVD., SUITE 212",BUENA PARK,90621,30,ORANGE,Not Applicable,,Open,8/10/1993,Home Health Agency/Hospice,Home Health Agency,33.86884,-117.99838
406304144,PARAMOUNT HOME CARE,60000374,Parent Facility,3400 W. BALL RD,ANAHEIM,92804,30,ORANGE,Not Applicable,,Open,1/15/2017,Home Health Agency/Hospice,Home Health Agency,33.81724,-118.00831
406304192,COMPASSUS - ORANGE COUNTY,80000712,Parent Facility,2401 E KATELLA AVE,ANAHEIM,92806,30,ORANGE,Not Applicable,,Open,11/2/2017,Home Health Agency/Hospice,Hospice,33.80589,-117.88284
406304233,"ACT HOME HEALTH, INC.",60000486,Parent Facility,12431 LEWIS ST,GARDEN GROVE,92840,30,ORANGE,Not Applicable,,Open,2/12/2013,Home Health Agency/Hospice,Home Health Agency,33.7824949,-117.8980578
406304244,ACCXELL HOME HEALTH AGENCY,980001274,Parent Facility,370 AMAPOLA AVE,TORRANCE,90501,19,LOS ANGELES,Not Applicable,,Open,1/21/1998,Home Health Agency/Hospice,Home Health Agency,33.84534,-118.3235
406304250,VITAS HEALTHCARE CORPORATION OF CALIFORNIA- BRANCH,80000602,Branch,310 COMMERCE,IRVINE,92602,30,ORANGE,Not Applicable,,Open,9/14/2015,Home Health Agency/Hospice,Hospice,33.71734,-117.78617
406304254,ST. JOSEPH HEALTH SYSTEM HOME HEALTH AGENCY - BRANCH,60000099,Branch,26522 LA ALAMEDA,MISSION VIEJO,92691,30,ORANGE,Not Applicable,,Open,3/31/2019,Home Health Agency/Hospice,Home Health Agency,33.56415,-117.66737
406304261,CORAM CVS/SPECIALTY INFUSION SERVICES - BRANCH,240000748,Branch,3002 DOW AVENUE,TUSTIN,92780,30,ORANGE,Not Applicable,,Open,6/29/1999,Home Health Agency/Hospice,Home Health Agency,33.7081749,-117.8041955
406304265,HEARTLAND HOME HEALTH CARE AND HOSPICE - ORANGE,80000717,Parent Facility,725 W. TOWN AND COUNTRY RD.,ORANGE,92868,30,ORANGE,Not Applicable,,Open,2/18/2000,Home Health Agency/Hospice,Hospice,33.7773148,-117.8603582
406304268,"OSO HOME CARE, INC.",60000543,Parent Facility,17175 GILLETTE AVE,IRVINE,92614,30,ORANGE,Not Applicable,,Open,8/9/2000,Home Health Agency/Hospice,Home Health Agency,33.69681,-117.84931
406304270,"MAXIM HEALTHCARE SERVICES, INC",60000547,Parent Facility,23421 S POINTE DR,LAGUNA HILLS,92653,30,ORANGE,Not Applicable,,Open,11/7/2009,Home Health Agency/Hospice,Home Health Agency,33.62536,-117.72091
406304290,CALIFORNIA NURSES HOME HEALTH SERVICES - BRANCH,980001122,Branch,12235 BEACH BLVD.,STANTON,90680,30,ORANGE,Not Applicable,,Open,7/30/2018,Home Health Agency/Hospice,Home Health Agency,33.78415,-117.99303
406304295,"MAXIM HEALTHCARE SERVICES, INC.",60000805,Parent Facility,500 S MAIN STREET,ORANGE,92868,30,ORANGE,Not Applicable,,Open,6/12/2016,Home Health Agency/Hospice,Home Health Agency,33.77919,-117.86746
406304327,"NEW HAVEN HOSPICE CARE, INC.",80000792,Parent Facility,1700 E LINCOLN AVE,ANAHEIM,92805,30,ORANGE,Not Applicable,,Open,6/1/2004,Home Health Agency/Hospice,Hospice,33.84008,-117.89375
406304328,COMPASSUS HOSPICE ANAHEIM - BRANCH,80000791,Branch,9890 RESEARCH DR.,IRVINE,92618,30,ORANGE,Not Applicable,,Open,6/8/2004,Home Health Agency/Hospice,Hospice,33.630243,-117.727266
406304336,"SEA CREST HOME HEALTH SERVICES, INC.",60000878,Parent Facility,3187 RED HILL AVE.,COSTA MESA,92626,30,ORANGE,Not Applicable,,Open,11/28/2018,Home Health Agency/Hospice,Home Health Agency,33.68228,-117.87174
406304350,"WESTERN HOME CARE, INC.",60000920,Parent Facility,6131 ORANGETHORPE AVE,BUENA PARK,90620,30,ORANGE,Not Applicable,,Open,6/6/2005,Home Health Agency/Hospice,Home Health Agency,33.85886,-118.02436
